84924,36778341,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
85024,36878399,0,0,0x675,8,1F,10,01,F5,00,00,00,00
85025,36878692,1,0,0x18FF5000,8,00,00,01,00,AC,BF,00,00
85125,36978742,0,0,0x675,8,1F,10,01,F5,00,00,00,00
85125,36979023,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
85225,37079086,0,0,0x675,8,1F,10,01,F5,00,00,00,00
85225,37079371,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,61
85325,37179425,0,0,0x675,8,1F,10,01,F5,00,00,00,00
85326,37179720,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
85426,37279774,0,0,0x675,8,1F,10,01,F5,00,00,00,00
85426,37280066,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
85526,37380127,0,0,0x675,8,1F,10,01,F5,00,00,00,00
85526,37380420,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
85626,37480460,0,0,0x675,8,1F,10,01,F5,00,00,00,00
85627,37480741,1,0,0x18FF0300,8,AC,BF,00,02,0E,6B,0E,61
85727,37580821,0,0,0x675,8,1F,10,01,F5,00,00,00,00
85727,37581114,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
85827,37681169,0,0,0x675,8,1F,10,01,F5,00,00,00,00
85827,37681456,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
85928,37781529,0,0,0x675,8,1F,10,01,F5,00,00,00,00
85928,37781814,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
86028,37881856,0,0,0x675,8,1F,10,01,F5,00,00,00,00
86028,37882147,1,0,0x18FF5000,8,00,00,01,00,AC,C2,00,00
86128,37982222,0,0,0x675,8,1F,10,01,F5,00,00,00,00
86129,37982503,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
86229,38082575,0,0,0x675,8,1F,10,01,F5,00,00,00,00
86229,38082862,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,60
86329,38182926,0,0,0x675,8,1F,10,01,F5,00,00,00,00
86329,38183221,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
86429,38283289,0,0,0x675,8,1F,10,01,F5,00,00,00,00
86430,38283582,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
86530,38383629,0,0,0x675,8,1F,10,01,F5,00,00,00,00
86530,38383922,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
86630,38483984,0,0,0x675,8,1F,10,01,F5,00,00,00,00
86630,38484269,1,0,0x18FF0300,8,AC,BE,00,02,0E,6B,0E,61
86730,38584329,0,0,0x675,8,1F,10,01,F5,00,00,00,00
86731,38584621,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
86831,38684684,0,0,0x675,8,1F,10,01,F5,00,00,00,00
86831,38684971,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
86931,38785043,0,0,0x675,8,1F,10,01,F5,00,00,00,00
86931,38785328,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
87031,38885417,0,0,0x675,8,1F,10,01,F5,00,00,00,00
87032,38885710,1,0,0x18FF5000,8,00,00,01,00,AC,BF,00,00
87132,38985752,0,0,0x675,8,1F,10,01,F5,00,00,00,00
87132,38986033,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
87232,39086118,0,0,0x675,8,1F,10,01,F5,00,00,00,00
87232,39086402,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,61
87332,39186450,0,0,0x675,8,1F,10,01,F5,00,00,00,00
87333,39186744,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
87433,39286816,0,0,0x675,8,1F,10,01,F5,00,00,00,00
87433,39287109,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
87533,39387175,0,0,0x675,8,1F,10,01,F5,00,00,00,00
87533,39387468,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
87634,39487525,0,0,0x675,8,1F,10,01,F5,00,00,00,00
87634,39487805,1,0,0x18FF0300,8,AC,BF,00,02,0E,6B,0E,61
87734,39587875,0,0,0x675,8,1F,10,01,F5,00,00,00,00
87734,39588168,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
87834,39688242,0,0,0x675,8,1F,10,01,F5,00,00,00,00
87835,39688530,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
87935,39788574,0,0,0x675,8,1F,10,01,F5,00,00,00,00
87935,39788859,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
88035,39888926,0,0,0x675,8,1F,10,01,F5,00,00,00,00
88035,39889219,1,0,0x18FF5000,8,00,00,01,00,AC,C4,00,00
88135,39989267,0,0,0x675,8,1F,10,01,F5,00,00,00,00
88136,39989548,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
88236,40089630,0,0,0x675,8,1F,10,01,F5,00,00,00,00
88236,40089915,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,61
88336,40189984,0,0,0x675,8,1F,10,01,F5,00,00,00,00
88336,40190279,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
88436,40290324,0,0,0x675,8,1F,10,01,F5,00,00,00,00
88437,40290617,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
88537,40390667,0,0,0x675,8,1F,10,01,F5,00,00,00,00
88537,40390960,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
88637,40491021,0,0,0x675,8,1F,10,01,F5,00,00,00,00
88637,40491306,1,0,0x18FF0300,8,AC,BE,00,02,0E,6A,0E,61
88737,40591355,0,0,0x675,8,1F,10,01,F5,00,00,00,00
88738,40591648,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
88838,40691695,0,0,0x675,8,1F,10,01,F5,00,00,00,00
88838,40691982,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
88938,40792034,0,0,0x675,8,1F,10,01,F5,00,00,00,00
88938,40792319,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
89038,40892402,0,0,0x675,8,1F,10,01,F5,00,00,00,00
89039,40892692,1,0,0x18FF5000,8,00,00,01,00,AC,C2,00,00
89139,40992751,0,0,0x675,8,1F,10,01,F5,00,00,00,00
89139,40993032,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
89239,41093123,0,0,0x675,8,1F,10,01,F5,00,00,00,00
89239,41093408,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,61
89339,41193478,0,0,0x675,8,1F,10,01,F5,00,00,00,00
89340,41193773,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
89440,41293829,0,0,0x675,8,1F,10,01,F5,00,00,00,00
89440,41294122,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
89540,41394184,0,0,0x675,8,1F,10,01,F5,00,00,00,00
89540,41394477,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
89641,41494556,0,0,0x675,8,1F,10,01,F5,00,00,00,00
89641,41494841,1,0,0x18FF0300,8,AC,BF,00,02,0E,6B,0E,60
89741,41594903,0,0,0x675,8,1F,10,01,F5,00,00,00,00
89741,41595196,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
89841,41695269,0,0,0x675,8,1F,10,01,F5,00,00,00,00
89842,41695556,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
89942,41795616,0,0,0x675,8,1F,10,01,F5,00,00,00,00
89942,41795901,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
90042,41895995,0,0,0x675,8,1F,10,01,F5,00,00,00,00
90042,41896288,1,0,0x18FF5000,8,00,00,01,00,AC,BF,00,00
90142,41996367,0,0,0x675,8,1F,10,01,F5,00,00,00,00
90143,41996648,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
90243,42096718,0,0,0x675,8,1F,10,01,F5,00,00,00,00
90243,42097004,1,0,0x18FF0600,8,00,9F,02,00,0E,6A,0E,61
90343,42197084,0,0,0x675,8,1F,10,01,F5,00,00,00,00
90343,42197378,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
90443,42297449,0,0,0x675,8,1F,10,01,F5,00,00,00,00
90444,42297741,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
90544,42397804,0,0,0x675,8,1F,10,01,F5,00,00,00,00
90544,42398097,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
90644,42498170,0,0,0x675,8,1F,10,01,F5,00,00,00,00
90644,42498454,1,0,0x18FF0300,8,AC,BD,00,02,0E,6A,0E,60
90745,42598527,0,0,0x675,8,1F,10,01,F5,00,00,00,00
90745,42598820,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
90845,42698899,0,0,0x675,8,1F,10,01,F5,00,00,00,00
90845,42699186,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
90945,42799251,0,0,0x675,8,1F,10,01,F5,00,00,00,00
90946,42799537,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
91046,42899632,0,0,0x675,8,1F,10,01,F5,00,00,00,00
91046,42899923,1,0,0x18FF5000,8,00,00,01,00,AC,C2,00,00
91146,42999996,0,0,0x675,8,1F,10,01,F5,00,00,00,00
91146,43000277,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
91246,43100352,0,0,0x675,8,1F,10,01,F5,00,00,00,00
91247,43100639,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,60
91347,43200692,0,0,0x675,8,1F,10,01,F5,00,00,00,00
91347,43200986,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
91447,43301052,0,0,0x675,8,1F,10,01,F5,00,00,00,00
91447,43301345,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
91547,43401390,0,0,0x675,8,1F,10,01,F5,00,00,00,00
91548,43401683,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
91648,43501755,0,0,0x675,8,1F,10,01,F5,00,00,00,00
91648,43502040,1,0,0x18FF0300,8,AC,BE,00,02,0E,6B,0E,60
91748,43602102,0,0,0x675,8,1F,10,01,F5,00,00,00,00
91748,43602395,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
91848,43702451,0,0,0x675,8,1F,10,01,F5,00,00,00,00
91849,43702737,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
91949,43802809,0,0,0x675,8,1F,10,01,F5,00,00,00,00
91949,43803094,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
92049,43903158,0,0,0x675,8,1F,10,01,F5,00,00,00,00
92049,43903450,1,0,0x18FF5000,8,00,00,01,00,AC,C1,00,00
92150,44003517,0,0,0x675,8,1F,10,01,F5,00,00,00,00
92150,44003797,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
92250,44103897,0,0,0x675,8,1F,10,01,F5,00,00,00,00
92250,44104188,1,0,0x18FF0600,8,00,9F,02,00,0E,6A,0E,60
92350,44204277,0,0,0x675,8,1F,10,01,F5,00,00,00,00
92351,44204572,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
92451,44304622,0,0,0x675,8,1F,10,01,F5,00,00,00,00
92451,44304915,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
92551,44404996,0,0,0x675,8,1F,10,01,F5,00,00,00,00
92551,44405289,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
92651,44505354,0,0,0x675,8,1F,10,01,F5,00,00,00,00
92652,44505639,1,0,0x18FF0300,8,AC,BE,00,02,0E,6B,0E,60
92752,44605700,0,0,0x675,8,1F,10,01,F5,00,00,00,00
92752,44605992,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
92852,44706054,0,0,0x675,8,1F,10,01,F5,00,00,00,00
92852,44706341,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
92952,44806404,0,0,0x675,8,1F,10,01,F5,00,00,00,00
92953,44806689,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
93053,44906771,0,0,0x675,8,1F,10,01,F5,00,00,00,00
93053,44907064,1,0,0x18FF5000,8,00,00,01,00,AC,C1,00,00
93153,45007131,0,0,0x675,8,1F,10,01,F5,00,00,00,00
93153,45007411,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
93254,45107496,0,0,0x675,8,1F,10,01,F5,00,00,00,00
93254,45107783,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,60
93354,45207848,0,0,0x675,8,1F,10,01,F5,00,00,00,00
93354,45208143,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
93454,45308232,0,0,0x675,8,1F,10,01,F5,00,00,00,00
93455,45308525,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
93555,45408602,0,0,0x675,8,1F,10,01,F5,00,00,00,00
93555,45408895,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
93655,45508951,0,0,0x675,8,1F,10,01,F5,00,00,00,00
93655,45509236,1,0,0x18FF0300,8,AC,BF,00,02,0E,6B,0E,60
93755,45609309,0,0,0x675,8,1F,10,01,F5,00,00,00,00
93756,45609601,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
93856,45709674,0,0,0x675,8,1F,10,01,F5,00,00,00,00
93856,45709961,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
93956,45810023,0,0,0x675,8,1F,10,01,F5,00,00,00,00
93956,45810308,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
94056,45910391,0,0,0x675,8,1F,10,01,F5,00,00,00,00
94057,45910682,1,0,0x18FF5000,8,00,00,01,00,AC,C2,00,00
94157,46010735,0,0,0x675,8,1F,10,01,F5,00,00,00,00
94157,46011015,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
94257,46111102,0,0,0x675,8,1F,10,01,F5,00,00,00,00
94257,46111389,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,60
94357,46211450,0,0,0x675,8,1F,10,01,F5,00,00,00,00
94358,46211745,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
94458,46311784,0,0,0x675,8,1F,10,01,F5,00,00,00,00
94458,46312077,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
94558,46412126,0,0,0x675,8,1F,10,01,F5,00,00,00,00
94558,46412419,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
94658,46512480,0,0,0x675,8,1F,10,01,F5,00,00,00,00
94659,46512764,1,0,0x18FF0300,8,AC,BF,00,02,0E,6B,0E,60
94759,46612835,0,0,0x675,8,1F,10,01,F5,00,00,00,00
94759,46613128,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
94859,46713195,0,0,0x675,8,1F,10,01,F5,00,00,00,00
94860,46713482,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
94960,46813580,0,0,0x675,8,1F,10,01,F5,00,00,00,00
94960,46813865,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
95060,46913894,0,0,0x675,8,1F,10,01,F5,00,00,00,00
95060,46914187,1,0,0x18FF5000,8,00,00,01,00,AC,C1,00,00
95160,47014236,0,0,0x675,8,1F,10,01,F5,00,00,00,00
95161,47014517,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
95261,47114581,0,0,0x675,8,1F,10,01,F5,00,00,00,00
95261,47114868,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,60
95361,47214916,0,0,0x675,8,1F,10,01,F5,00,00,00,00
95361,47215211,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
95461,47315262,0,0,0x675,8,1F,10,01,F5,00,00,00,00
95462,47315555,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
95562,47415624,0,0,0x675,8,1F,10,01,F5,00,00,00,00
95562,47415917,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
95662,47515977,0,0,0x675,8,1F,10,01,F5,00,00,00,00
95662,47516261,1,0,0x18FF0300,8,AC,BD,00,02,0E,6A,0E,60
95762,47616317,0,0,0x675,8,1F,10,01,F5,00,00,00,00
95763,47616610,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
95863,47716681,0,0,0x675,8,1F,10,01,F5,00,00,00,00
95863,47716967,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
95963,47817015,0,0,0x675,8,1F,10,01,F5,00,00,00,00
95963,47817300,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
96063,47917393,0,0,0x675,8,1F,10,01,F5,00,00,00,00
96064,47917683,1,0,0x18FF5000,8,00,00,01,00,AC,C2,00,00
96164,48017744,0,0,0x675,8,1F,10,01,F5,00,00,00,00
96164,48018025,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
96264,48118101,0,0,0x675,8,1F,10,01,F5,00,00,00,00
96264,48118387,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,60
96364,48218458,0,0,0x675,8,1F,10,01,F5,00,00,00,00
96365,48218753,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
96465,48318835,0,0,0x675,8,1F,10,01,F5,00,00,00,00
96465,48319128,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
96565,48419188,0,0,0x675,8,1F,10,01,F5,00,00,00,00
96566,48419481,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
96666,48519527,0,0,0x675,8,1F,10,01,F5,00,00,00,00
96666,48519812,1,0,0x18FF0300,8,AC,BE,00,02,0E,6B,0E,60
96766,48619879,0,0,0x675,8,1F,10,01,F5,00,00,00,00
96766,48620172,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
96866,48720245,0,0,0x675,8,1F,10,01,F5,00,00,00,00
96867,48720532,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
96967,48820604,0,0,0x675,8,1F,10,01,F5,00,00,00,00
96967,48820889,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
97067,48920935,0,0,0x675,8,1F,10,01,F5,00,00,00,00
97067,48921226,1,0,0x18FF5000,8,00,00,01,00,AC,C2,00,00
97167,49021289,0,0,0x675,8,1F,10,01,F5,00,00,00,00
97168,49021570,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
97268,49121652,0,0,0x675,8,1F,10,01,F5,00,00,00,00
97268,49121943,1,0,0x18FF0600,8,00,9F,02,00,0E,6A,0E,60
97368,49222027,0,0,0x675,8,1F,10,01,F5,00,00,00,00
97368,49222322,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
97468,49322388,0,0,0x675,8,1F,10,01,F5,00,00,00,00
97469,49322680,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
97569,49422761,0,0,0x675,8,1F,10,01,F5,00,00,00,00
97569,49423053,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
97669,49523132,0,0,0x675,8,1F,10,01,F5,00,00,00,00
97669,49523421,1,0,0x18FF0300,8,AC,BE,00,02,0E,6A,0E,60
97770,49623511,0,0,0x675,8,1F,10,01,F5,00,00,00,00
97770,49623804,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
97870,49723880,0,0,0x675,8,1F,10,01,F5,00,00,00,00
97870,49724167,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
97970,49824237,0,0,0x675,8,1F,10,01,F5,00,00,00,00
97971,49824522,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
98071,49924579,0,0,0x675,8,1F,10,01,F5,00,00,00,00
98071,49924872,1,0,0x18FF5000,8,00,00,01,00,AC,C1,00,00
98171,50024949,0,0,0x675,8,1F,10,01,F5,00,00,00,00
98171,50025229,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
98271,50125319,0,0,0x675,8,1F,10,01,F5,00,00,00,00
98272,50125606,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,60
98372,50225679,0,0,0x675,8,1F,10,01,F5,00,00,00,00
98372,50225974,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
98472,50326037,0,0,0x675,8,1F,10,01,F5,00,00,00,00
98472,50326329,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
98572,50426391,0,0,0x675,8,1F,10,01,F5,00,00,00,00
98573,50426684,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
98673,50526772,0,0,0x675,8,1F,10,01,F5,00,00,00,00
98673,50527056,1,0,0x18FF0300,8,AC,BE,00,02,0E,6B,0E,60
98773,50627114,0,0,0x675,8,1F,10,01,F5,00,00,00,00
98773,50627407,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
98873,50727474,0,0,0x675,8,1F,10,01,F5,00,00,00,00
98874,50727761,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
98974,50827853,0,0,0x675,8,1F,10,01,F5,00,00,00,00
98974,50828138,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
99074,50928218,0,0,0x675,8,1F,10,01,F5,00,00,00,00
99075,50928512,1,0,0x18FF5000,8,00,00,01,00,AC,C1,00,00
99175,51028569,0,0,0x675,8,1F,10,01,F5,00,00,00,00
99175,51028850,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
99275,51128931,0,0,0x675,8,1F,10,01,F5,00,00,00,00
99275,51129222,1,0,0x18FF0600,8,00,9F,02,00,0E,6A,0E,60
99375,51229290,0,0,0x675,8,1F,10,01,F5,00,00,00,00
99376,51229585,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
99476,51329640,0,0,0x675,8,1F,10,01,F5,00,00,00,00
99476,51329933,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
99576,51429980,0,0,0x675,8,1F,10,01,F5,00,00,00,00
99576,51430273,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
99676,51530346,0,0,0x675,8,1F,10,01,F5,00,00,00,00
99677,51530631,1,0,0x18FF0300,8,AC,BE,00,02,0E,6B,0E,60
99777,51630692,0,0,0x675,8,1F,10,01,F5,00,00,00,00
99777,51630985,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
99877,51731029,0,0,0x675,8,1F,10,01,F5,00,00,00,00
99877,51731315,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
99977,51831399,0,0,0x675,8,1F,10,01,F5,00,00,00,00
99978,51831684,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
100078,51931743,0,0,0x675,8,1F,10,01,F5,00,00,00,00
100078,51932036,1,0,0x18FF5000,8,00,00,01,00,AC,C4,00,00
100178,52032081,0,0,0x675,8,1F,10,01,F5,00,00,00,00
100178,52032362,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
100278,52132420,0,0,0x675,8,1F,10,01,F5,00,00,00,00
100279,52132706,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,60
100379,52232761,0,0,0x675,8,1F,10,01,F5,00,00,00,00
100379,52233056,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
100479,52333097,0,0,0x675,8,1F,10,01,F5,00,00,00,00
100479,52333390,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
100579,52433432,0,0,0x675,8,1F,10,01,F5,00,00,00,00
100580,52433726,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
100680,52533750,0,0,0x675,8,1F,10,01,F5,00,00,00,00
100680,52534035,1,0,0x18FF0300,8,AC,BE,00,02,0E,6B,0E,60
100780,52634090,0,0,0x675,8,1F,10,01,F5,00,00,00,00
100780,52634383,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
100880,52734412,0,0,0x675,8,1F,10,01,F5,00,00,00,00
100881,52734699,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
100981,52834768,0,0,0x675,8,1F,10,01,F5,00,00,00,00
100981,52835053,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
101081,52935100,0,0,0x675,8,1F,10,01,F5,00,00,00,00
101081,52935393,1,0,0x18FF5000,8,00,00,01,00,AC,C1,00,00
101181,53035451,0,0,0x675,8,1F,10,01,F5,00,00,00,00
101182,53035733,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
101282,53135786,0,0,0x675,8,1F,10,01,F5,00,00,00,00
101282,53136073,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,60
101382,53236157,0,0,0x675,8,1F,10,01,F5,00,00,00,00
101382,53236452,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
101483,53336522,0,0,0x675,8,1F,10,01,F5,00,00,00,00
101483,53336815,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
101583,53436871,0,0,0x675,8,1F,10,01,F5,00,00,00,00
101583,53437164,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
101683,53537229,0,0,0x675,8,1F,10,01,F5,00,00,00,00
101684,53537518,1,0,0x18FF0300,8,AC,BE,00,02,0E,6A,0E,60
101784,53637581,0,0,0x675,8,1F,10,01,F5,00,00,00,00
101784,53637874,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
101884,50836,0,0,0x675,8,1F,10,01,F5,00,00,00,00
101884,51123,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
101984,151171,0,0,0x675,8,1F,10,01,F5,00,00,00,00
101985,151456,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
102085,251515,0,0,0x675,8,1F,10,01,F5,00,00,00,00
102085,251807,1,0,0x18FF5000,8,00,00,01,00,AC,C4,00,00
102185,351857,0,0,0x675,8,1F,10,01,F5,00,00,00,00
102185,352138,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
102285,452214,0,0,0x675,8,1F,10,01,F5,00,00,00,00
102286,452502,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,60
102386,552565,0,0,0x675,8,1F,10,01,F5,00,00,00,00
102386,552860,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
102486,652915,0,0,0x675,8,1F,10,01,F5,00,00,00,00
102486,653208,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
102586,753286,0,0,0x675,8,1F,10,01,F5,00,00,00,00
102587,753580,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
102687,853625,0,0,0x675,8,1F,10,01,F5,00,00,00,00
102687,853910,1,0,0x18FF0300,8,AC,BE,00,02,0E,6B,0E,60
102787,953988,0,0,0x675,8,1F,10,01,F5,00,00,00,00
102787,954280,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
102887,1054351,0,0,0x675,8,1F,10,01,F5,00,00,00,00
102888,1054639,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
102988,1154707,0,0,0x675,8,1F,10,01,F5,00,00,00,00
102988,1154991,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
103088,1255054,0,0,0x675,8,1F,10,01,F5,00,00,00,00
103088,1255345,1,0,0x18FF5000,8,00,00,01,00,AC,C2,00,00
103189,1355430,0,0,0x675,8,1F,10,01,F5,00,00,00,00
103189,1355711,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
103289,1455789,0,0,0x675,8,1F,10,01,F5,00,00,00,00
103289,1456079,1,0,0x18FF0600,8,00,9F,02,00,0E,6A,0E,60
103389,1556141,0,0,0x675,8,1F,10,01,F5,00,00,00,00
103390,1556437,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
103490,1656496,0,0,0x675,8,1F,10,01,F5,00,00,00,00
103490,1656789,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
103590,1756874,0,0,0x675,8,1F,10,01,F5,00,00,00,00
103590,1757167,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
